[25/01/2025 17:53:04]  [GENERAL][SOCKET_ID: lQ-sedfF6P2BPBdsAADH][IP: ::ffff:127.0.0.1] Client disconnected 
[19/12/2024 09:29:15]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] Do you mind shaving your head?: I wanted a long hair transplant 
[19/12/2024 09:29:13]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] Are you currently treating your hair loss with finasteride or minoxidil?: No 
[19/12/2024 09:29:11]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] Have you ever undergone a hair transplant?: No 
[19/12/2024 09:29:11]  [QUESTIONARY][SOCKET_ID: Fmo9KJkJNnArZcFHAADr] Questionary started 
[19/12/2024 09:29:10]  [GENERAL][SOCKET_ID: Fmo9KJkJNnArZcFHAADr][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[19/12/2024 09:29:10]  [GENERAL][SOCKET_ID: Fmo9KJkJNnArZcFHAADr] New client connected
[19/12/2024 09:29:10]  [GENERAL][SOCKET_ID: Fmo9KJkJNnArZcFHAADr][IP: ::ffff:127.0.0.1] Client disconnected
[19/12/2024 09:29:09]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] Which zone do you live in?: Antigua and Barbuda 
[19/12/2024 09:29:04]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] How far would you travel for your hair treatment?: Abroad 
[19/12/2024 09:29:01]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] What is the most important criterion for you when choosing a clinic?: Quality and service 
[19/12/2024 09:29:00]  [QUESTIONARY][SOCKET_ID: Fmo9KJkJNnArZcFHAADr] Questionary started 
[19/12/2024 09:28:59]  [GENERAL][SOCKET_ID: Fmo9KJkJNnArZcFHAADr][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[19/12/2024 09:28:59]  [GENERAL][SOCKET_ID: Fmo9KJkJNnArZcFHAADr] New client connected
[19/12/2024 09:28:59]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] How many years ago did your hair loss start?: Less than 5 
[19/12/2024 09:28:57]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] What is your age?: 24-30 
[19/12/2024 09:28:56]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] What does your hair loss look like?: a 
[19/12/2024 09:28:53]  [QUESTIONARY][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] Questionary started 
[19/12/2024 09:28:53]  [GENERAL][SOCKET_ID: ZPumDW9_LOOQHgMmAADo][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[19/12/2024 09:28:53]  [GENERAL][SOCKET_ID: ZPumDW9_LOOQHgMmAADo] New client connected
[18/12/2024 20:04:23]  [GENERAL][SOCKET_ID: UkW2a7BgaNmhDVbmAADl][IP: ::ffff:127.0.0.1] Client disconnected
[18/12/2024 20:04:10]  [QUESTIONARY][SOCKET_ID: UkW2a7BgaNmhDVbmAADl] Questionary started 
[18/12/2024 20:04:10]  [GENERAL][SOCKET_ID: UkW2a7BgaNmhDVbmAADl][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[18/12/2024 20:04:10]  [GENERAL][SOCKET_ID: UkW2a7BgaNmhDVbmAADl] New client connected
[18/12/2024 20:01:11]  [GENERAL][SOCKET_ID: JB4xCNYmLvG3HZp_AADi][IP: ::ffff:127.0.0.1] Client disconnected
[18/12/2024 20:00:53]  [QUESTIONARY][SOCKET_ID: JB4xCNYmLvG3HZp_AADi] Questionary started 
[18/12/2024 20:00:53]  [GENERAL][SOCKET_ID: JB4xCNYmLvG3HZp_AADi][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[18/12/2024 20:00:53]  [GENERAL][SOCKET_ID: JB4xCNYmLvG3HZp_AADi] New client connected
[18/12/2024 08:38:43]  [GENERAL][SOCKET_ID: 7WROMTqxzsqXePEJAADf][IP: ::ffff:127.0.0.1] Client disconnected
[18/12/2024 08:32:41]  [GENERAL][SOCKET_ID: 7WROMTqxzsqXePEJAADf][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[18/12/2024 08:32:41]  [GENERAL][SOCKET_ID: 7WROMTqxzsqXePEJAADf] New client connected
[17/12/2024 18:15:13]  [GENERAL][SOCKET_ID: w_eHuXNoplhbaWV-AADc][IP: ::ffff:127.0.0.1] Client disconnected
[17/12/2024 18:08:41]  [GENERAL][SOCKET_ID: w_eHuXNoplhbaWV-AADc][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[17/12/2024 18:08:41]  [GENERAL][SOCKET_ID: w_eHuXNoplhbaWV-AADc] New client connected
[15/12/2024 21:32:24]  [GENERAL][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 21:32:13]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] By which means would you like us to contact you?: WhatsApp 
[15/12/2024 21:32:10]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you already asked for an evaluation at some clinics?: Huvvoboboobo 
[15/12/2024 21:31:59]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 4500,8000 
[15/12/2024 21:31:55]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] When do you want your hair transplant?: In the next 6 months 
[15/12/2024 21:31:54]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What languages can you speak?: Spanish 
[15/12/2024 21:31:53]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Do you mind shaving your head?: I prefer not to shave the top 
[15/12/2024 21:31:52]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Are you currently treating your hair loss with finasteride or minoxidil?: Yes 
[15/12/2024 21:31:50]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you ever undergone a hair transplant?: Yes 
[15/12/2024 21:31:47]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Which zone do you live in?: Slovenia 
[15/12/2024 21:31:37]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How far would you travel for your hair treatment?: Within my country 
[15/12/2024 21:31:36]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is the most important criterion for you when choosing a clinic?: Proximity 
[15/12/2024 21:31:34]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How many years ago did your hair loss start?: 5-10 
[15/12/2024 21:31:33]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is your age?: Younger than 24 
[15/12/2024 21:31:31]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What does your hair loss look like?: My lost hair is different 
[15/12/2024 21:31:26]  [QUESTIONARY][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[15/12/2024 21:31:25]  [GENERAL][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 21:31:25]  [GENERAL][SOCKET_ID: hrHCDDF3RPpbRrM3AADZ] New client connected
[15/12/2024 20:34:10]  [GENERAL][SOCKET_ID: P_bv7uXFU3D9xD_1AADW][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 20:32:04]  [GENERAL][SOCKET_ID: nbfxC2gTo44iv0TgAADQ][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 20:27:40]  [GENERAL][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 20:27:38]  [CLINICS][SOCKET_ID: P_bv7uXFU3D9xD_1AADW][IP: ::ffff:127.0.0.1] The user is on the clinics page.
[15/12/2024 20:27:38]  [CLINICS][SOCKET_ID: P_bv7uXFU3D9xD_1AADW][IP: ::ffff:127.0.0.1] CalculatedClinics: [object Object]
[15/12/2024 20:27:38] CalculatedClinics [object Object]
[15/12/2024 20:27:37]  [GENERAL][SOCKET_ID: P_bv7uXFU3D9xD_1AADW][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 20:27:37]  [GENERAL][SOCKET_ID: P_bv7uXFU3D9xD_1AADW] New client connected
[15/12/2024 20:27:37]  [GENERAL][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 20:27:35] CREATING USER QUESTIONARY
[15/12/2024 20:27:35]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: Jj][IP: ::ffff:127.0.0.1] Questionary finished and saving: [object Object]
[15/12/2024 20:27:35]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][IP: ::ffff:127.0.0.1] Questionary finished 
[15/12/2024 20:27:35]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: Jj][IP: ::ffff:127.0.0.1] Do you want to add anything else?: a 
[15/12/2024 20:27:35]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT] Questionary started 
[15/12/2024 20:27:28]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] By which means would you like us to contact you?: Video call 
[15/12/2024 20:27:26]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you already asked for an evaluation at some clinics?: No 
[15/12/2024 20:27:23]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 1500,5000 
[15/12/2024 20:27:20]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] By which means would you like us to contact you?: Phone call 
[15/12/2024 20:27:17]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you already asked for an evaluation at some clinics?: No 
[15/12/2024 20:27:15]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 1500,5000 
[15/12/2024 20:27:04]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 1500,5000 
[15/12/2024 20:27:00]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] When do you want your hair transplant?: In the next 6 months 
[15/12/2024 20:26:54]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What languages can you speak?: English 
[15/12/2024 20:26:51]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Do you mind shaving your head?: I will shave if it is recommended 
[15/12/2024 20:26:50]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] When do you want your hair transplant?: As soon as possible 
[15/12/2024 20:26:48]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What languages can you speak?: Arabic 
[15/12/2024 20:26:43]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Are you currently treating your hair loss with finasteride or minoxidil?: No 
[15/12/2024 20:26:41]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Do you mind shaving your head?: I prefer not to shave the top 
[15/12/2024 20:26:39]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Are you currently treating your hair loss with finasteride or minoxidil?: No 
[15/12/2024 20:26:37]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you ever undergone a hair transplant?: No 
[15/12/2024 20:26:36]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you ever undergone a hair transplant?: No 
[15/12/2024 20:26:35]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Which zone do you live in?: Álava 
[15/12/2024 20:26:31]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How far would you travel for your hair treatment?: Abroad 
[15/12/2024 20:26:31]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Which zone do you live in?: Albania 
[15/12/2024 20:26:29]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is the most important criterion for you when choosing a clinic?: Quality and service 
[15/12/2024 20:26:26]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How many years ago did your hair loss start?: Less than 5 
[15/12/2024 20:26:18]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How far would you travel for your hair treatment?: Abroad 
[15/12/2024 20:26:15]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is your age?: Younger than 24 
[15/12/2024 20:26:14]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is the most important criterion for you when choosing a clinic?: Quality and service 
[15/12/2024 20:26:13]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What does your hair loss look like?: Total alopecia all over the head 
[15/12/2024 20:26:08]  [QUESTIONARY][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[15/12/2024 20:26:08]  [GENERAL][SOCKET_ID: xzf7g1EcR0-_HxuUAADT][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 20:26:08]  [GENERAL][SOCKET_ID: xzf7g1EcR0-_HxuUAADT] New client connected
[15/12/2024 20:26:05]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How many years ago did your hair loss start?: More than 10 
[15/12/2024 20:26:01]  [QUESTIONARY][SOCKET_ID: nbfxC2gTo44iv0TgAADQ][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[15/12/2024 20:26:01]  [GENERAL][SOCKET_ID: nbfxC2gTo44iv0TgAADQ][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 20:26:01]  [GENERAL][SOCKET_ID: nbfxC2gTo44iv0TgAADQ] New client connected
[15/12/2024 20:26:01]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is your age?: 30-45 
[15/12/2024 20:25:58]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What does your hair loss look like?: Total alopecia all over the head 
[15/12/2024 20:25:49]  [QUESTIONARY][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[15/12/2024 20:25:49]  [GENERAL][SOCKET_ID: S9ujVTt6aGn8hYXZAADN][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 20:25:49]  [GENERAL][SOCKET_ID: S9ujVTt6aGn8hYXZAADN] New client connected
[15/12/2024 16:04:58]  [GENERAL][SOCKET_ID: 52orF3Of2u1WIfLqAADK][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 16:04:57]  [QUESTIONARY][SOCKET_ID: 52orF3Of2u1WIfLqAADK][PHONE: webUser] Questionary started 
[15/12/2024 16:04:57]  [GENERAL][SOCKET_ID: 52orF3Of2u1WIfLqAADK][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 16:04:57]  [GENERAL][SOCKET_ID: 52orF3Of2u1WIfLqAADK] New client connected
[15/12/2024 10:18:38]  [GENERAL][SOCKET_ID: N3je6Q67c07khQV6AADH][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 10:18:37]  [QUESTIONARY][SOCKET_ID: N3je6Q67c07khQV6AADH][PHONE: webUser] Questionary started 
[15/12/2024 10:18:37]  [GENERAL][SOCKET_ID: N3je6Q67c07khQV6AADH][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 10:18:37]  [GENERAL][SOCKET_ID: N3je6Q67c07khQV6AADH] New client connected
[15/12/2024 09:37:03]  [GENERAL][SOCKET_ID: bL0Ko2u5XaVLop0zAADE][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 09:37:02]  [QUESTIONARY][SOCKET_ID: bL0Ko2u5XaVLop0zAADE][PHONE: webUser] Questionary started 
[15/12/2024 09:37:02]  [GENERAL][SOCKET_ID: bL0Ko2u5XaVLop0zAADE][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 09:37:02]  [GENERAL][SOCKET_ID: bL0Ko2u5XaVLop0zAADE] New client connected
[15/12/2024 04:13:10]  [GENERAL][SOCKET_ID: u3R4bo7N4SdiR3cJAADB][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 04:12:47]  [CLINICS][SOCKET_ID: u3R4bo7N4SdiR3cJAADB][IP: ::ffff:127.0.0.1] The user requested an evaluation for the clinic:  Istanbul Vita Clinic
[15/12/2024 04:12:12]  [CLINICS][SOCKET_ID: u3R4bo7N4SdiR3cJAADB][IP: ::ffff:127.0.0.1] The user is on the clinics page.
[15/12/2024 04:12:12]  [CLINICS][SOCKET_ID: u3R4bo7N4SdiR3cJAADB][IP: ::ffff:127.0.0.1] CalculatedClinics: [object Object]
[15/12/2024 04:12:12] CalculatedClinics [object Object]
[15/12/2024 04:12:10]  [GENERAL][SOCKET_ID: u3R4bo7N4SdiR3cJAADB][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 04:12:10]  [GENERAL][SOCKET_ID: u3R4bo7N4SdiR3cJAADB] New client connected
[15/12/2024 04:12:09]  [GENERAL][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][IP: ::ffff:127.0.0.1] Client disconnected
[15/12/2024 04:12:08] CREATING USER QUESTIONARY
[15/12/2024 04:12:08]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: 9495720261][IP: ::ffff:127.0.0.1] Questionary finished and saving: [object Object]
[15/12/2024 04:12:08]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][IP: ::ffff:127.0.0.1] Questionary finished 
[15/12/2024 04:12:08]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: 9495720261][IP: ::ffff:127.0.0.1] Do you want to add anything else?: a 
[15/12/2024 04:12:08]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-] Questionary started 
[15/12/2024 04:11:35]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] By which means would you like us to contact you?: Phone call 
[15/12/2024 04:11:30]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you already asked for an evaluation at some clinics?: No 
[15/12/2024 04:11:24]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 1500,5000 
[15/12/2024 04:10:58]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] When do you want your hair transplant?: In the next 6 months 
[15/12/2024 04:10:53]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What languages can you speak?: English 
[15/12/2024 04:10:49]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Do you mind shaving your head?: I will shave if it is recommended 
[15/12/2024 04:10:40]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Are you currently treating your hair loss with finasteride or minoxidil?: Yes 
[15/12/2024 04:10:36]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you ever undergone a hair transplant?: Yes 
[15/12/2024 04:10:34]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Which zone do you live in?: United States 
[15/12/2024 04:10:07]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How far would you travel for your hair treatment?: Abroad 
[15/12/2024 04:10:03]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is the most important criterion for you when choosing a clinic?: Quality and service 
[15/12/2024 04:09:47]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How many years ago did your hair loss start?: More than 10 
[15/12/2024 04:09:44]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is your age?: Over 45 
[15/12/2024 04:09:41]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What does your hair loss look like?: Alopecia of large receding hairline and crowns 
[15/12/2024 04:09:23]  [QUESTIONARY][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[15/12/2024 04:09:22]  [GENERAL][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[15/12/2024 04:09:22]  [GENERAL][SOCKET_ID: 87LE7TtEzyRcrw8WAAC-] New client connected
[14/12/2024 20:46:10]  [GENERAL][SOCKET_ID: GIbtAs7LnSbzsTG6AAC7][IP: ::ffff:127.0.0.1] Client disconnected
[14/12/2024 20:46:04]  [GENERAL][SOCKET_ID: GIbtAs7LnSbzsTG6AAC7][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[14/12/2024 20:46:04]  [GENERAL][SOCKET_ID: GIbtAs7LnSbzsTG6AAC7] New client connected
[14/12/2024 19:15:50]  [GENERAL][SOCKET_ID: ibXM8hyzkgI85mXmAAC4][IP: ::ffff:127.0.0.1] Client disconnected
[14/12/2024 19:12:44]  [CLINICS][SOCKET_ID: ibXM8hyzkgI85mXmAAC4][IP: ::ffff:127.0.0.1] External link clicked: https://www.instagram.com/istanbulvita/?hl=en
[14/12/2024 19:11:51]  [CLINICS][SOCKET_ID: ibXM8hyzkgI85mXmAAC4][IP: ::ffff:127.0.0.1] The user is on the clinics page.
[14/12/2024 19:11:50]  [CLINICS][SOCKET_ID: ibXM8hyzkgI85mXmAAC4][IP: ::ffff:127.0.0.1] CalculatedClinics: [object Object]
[14/12/2024 19:11:50] CalculatedClinics [object Object]
[14/12/2024 19:11:49]  [GENERAL][SOCKET_ID: ibXM8hyzkgI85mXmAAC4][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[14/12/2024 19:11:49]  [GENERAL][SOCKET_ID: ibXM8hyzkgI85mXmAAC4] New client connected
[14/12/2024 19:11:49]  [GENERAL][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1][IP: ::ffff:127.0.0.1] Client disconnected
[14/12/2024 19:11:47] CREATING USER QUESTIONARY
[14/12/2024 19:11:47]  [QUESTIONARY][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1][PHONE: +4915205391915][IP: ::ffff:127.0.0.1] Questionary finished and saving: [object Object]
[14/12/2024 19:11:47]  [QUESTIONARY][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1][IP: ::ffff:127.0.0.1] Questionary finished 
[14/12/2024 19:11:47]  [QUESTIONARY][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1][PHONE: +4915205391915][IP: ::ffff:127.0.0.1] Do you want to add anything else?: a 
[14/12/2024 19:11:47]  [QUESTIONARY][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1] Questionary started 
[14/12/2024 19:11:03]  [QUESTIONARY][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] By which means would you like us to contact you?: WhatsApp 
[14/12/2024 19:10:58]  [QUESTIONARY][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you already asked for an evaluation at some clinics?: Elithair  
[14/12/2024 19:10:38]  [QUESTIONARY][SOCKET_ID: 6xyu4GwOlDH6wEjtAAC1][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 1500,5000 
